,site,length,neff
1493,3ce2_A_Zn_4811_OK,595,10.199999809265137
1494,3ce2_A_Zn_4813_OK,595,10.199999809265137
1495,3ce2_A_Zn_4814_OK,595,10.199999809265137
1496,3ce2_A_Zn_4815_OK,595,10.199999809265137
1497,3chv_A_Zn_2262_OK,279,8.0
1498,3clh_A_Zn_4905_OK,308,9.699999809265137
1499,3cne_A_Zn_5336_OK,174,10.199999809265137
1500,3cnq_S_Zn_2408_OK,264,10.5
1501,3cp0_A_Zn_553_OK,63,8.600000381469728
1502,3cp0_A_Zn_554_OK,63,8.600000381469728
1503,3cp0_A_Zn_555_OK,63,8.600000381469728
1504,3cpm_A_Zn_1487_OK,184,7.0
1505,3cqk_B_Zn_4395_OK,276,11.399999618530273
1506,3csv_A_Zn_2558_OK,322,10.800000190734863
1507,3cvd_A_Zn_2480_OK,104,11.5
1508,3cvd_C_Zn_2484_OK,104,11.399999618530273
1509,3d71_A_Zn_2756_OK,277,11.5
1510,3dfm_A_Zn_2078_OK,266,9.699999809265137
1511,3dfm_A_Zn_2079_OK,266,9.699999809265137
1512,3dfm_A_Zn_2080_OK,266,9.800000190734863
1513,3dgd_A_Zn_4220_OK,116,7.300000190734862
1514,3dgd_B_Zn_4256_OK,115,7.4000000953674325
1515,3dug_D_Zn_24255_OK,394,12.100000381469727
1516,3dug_G_Zn_24286_OK,394,12.100000381469727
1517,3dyc_A_Zn_6578_OK,446,7.4000000953674325
1518,3dza_A_Zn_5573_OK,180,6.300000190734862
1519,3dza_A_Zn_5574_OK,180,6.300000190734862
1520,3dza_B_Zn_5573_OK,180,6.300000190734862
1521,3dza_B_Zn_5595_OK,180,6.300000190734862
1522,3dza_C_Zn_5633_OK,175,6.300000190734862
1523,3dza_C_Zn_5634_OK,175,6.300000190734862
1524,3dza_C_Zn_5635_OK,175,6.300000190734862
1525,3dza_D_Zn_5574_OK,176,6.300000190734862
1526,3dza_D_Zn_5633_OK,176,6.300000190734862
1527,3e1z_A_Zn_2560_OK,109,9.100000381469727
1528,3e7l_B_Zn_2033_OK,54,11.399999618530273
1529,3e9q_B_Zn_4308_OK,256,12.0
1530,3ea1_A_Zn_4820_OK,296,9.0
1531,3ea1_A_Zn_4821_OK,296,9.0
1532,3ea1_A_Zn_4822_OK,296,9.0
1533,3ea1_B_Zn_4824_OK,296,9.0
1534,3ebz_A_Zn_1579_OK,99,9.300000190734863
1535,3ebz_A_Zn_1580_OK,99,9.300000190734863
1536,3ebz_B_Zn_1641_OK,99,9.300000190734863
1537,3ebz_B_Zn_1642_OK,99,9.300000190734863
1538,3ebz_B_Zn_1644_OK,99,9.300000190734863
1539,3ebz_B_Zn_1645_OK,99,9.300000190734863
1540,3ee6_A_Zn_8218_OK,529,8.800000190734863
1541,3ee6_A_Zn_8219_OK,529,8.800000190734863
1542,3ee6_A_Zn_8220_OK,529,8.800000190734863
1543,3eer_A_Zn_1060_OK,140,9.399999618530273
1544,3eer_A_Zn_1061_OK,140,9.399999618530273
1545,3eer_A_Zn_1062_OK,140,9.399999618530273
1546,3eer_A_Zn_1063_OK,140,9.399999618530273
1547,3eer_A_Zn_1064_OK,140,9.399999618530273
1548,3eer_A_Zn_1065_OK,140,9.399999618530273
1549,3ef7_A_Zn_7272_OK,467,10.5
1550,3ef7_A_Zn_7274_OK,467,10.5
1551,3ef7_A_Zn_7301_OK,467,10.5
1552,3ef7_A_Zn_7304_OK,467,10.5
1553,3ef7_A_Zn_7306_OK,467,10.5
1554,3ef7_A_Zn_7307_OK,467,10.5
1555,3ef7_A_Zn_7308_OK,467,10.5
1556,3ef7_B_Zn_7272_OK,467,10.5
1557,3ef7_B_Zn_7301_OK,467,10.5
1558,3ef7_B_Zn_7303_OK,467,10.5
1559,3ef7_B_Zn_7304_OK,467,10.5
1560,3ef7_B_Zn_7305_OK,467,10.5
1561,3ef7_B_Zn_7306_OK,467,10.5
1562,3ef7_B_Zn_7307_OK,467,10.5
1563,3eii_C_Zn_6493_OK,208,7.300000190734862
1564,3eip_A_Zn_1389_OK,84,3.7000000476837163
1565,3eip_B_Zn_1389_OK,84,3.7000000476837163
1566,3eqn_A_Zn_11264_OK,752,8.0
1567,3eqn_A_Zn_11265_OK,752,8.0
1568,3eqn_A_Zn_11266_OK,752,8.0
1569,3erp_A_Zn_5562_OK,312,10.199999809265137
1570,3erz_A_Zn_16847_OK,172,9.5
1571,3erz_D_Zn_16847_OK,172,9.5
1572,3ewf_A_Zn_11540_OK,364,8.199999809265138
1573,3ewf_B_Zn_11547_OK,364,8.100000381469728
1574,3ewf_C_Zn_11547_OK,364,8.100000381469728
1575,3ewf_D_Zn_11540_OK,364,8.100000381469728
1576,3ez5_D_Zn_10260_OK,579,10.100000381469727
1577,3f3q_A_Zn_850_OK,109,11.399999618530273
1578,3f3q_A_Zn_851_OK,109,11.5
1579,3f3q_A_Zn_852_OK,109,11.5
1580,3f6g_A_Zn_1860_OK,122,9.5
1581,3f6h_A_Zn_1938_OK,120,9.399999618530273
1582,3f6h_B_Zn_1938_OK,126,9.600000381469727
1583,3fai_A_Zn_1886_OK,227,9.899999618530273
1584,3fav_A_Zn_2325_OK,74,9.699999809265137
1585,3fav_A_Zn_2326_OK,74,9.699999809265137
1586,3fav_B_Zn_2328_OK,72,9.199999809265137
1587,3fav_C_Zn_2334_OK,90,10.199999809265137
1588,3fav_C_Zn_2335_OK,90,10.199999809265137
1589,3fgg_A_Zn_2482_OK,147,4.599999904632568
1590,3fgg_A_Zn_2483_OK,147,4.599999904632568
1591,3fgg_A_Zn_2484_OK,147,4.599999904632568
1592,3fgg_B_Zn_2509_OK,146,4.599999904632568
1593,3fid_A_Zn_4591_OK,296,8.199999809265138
1594,3fid_A_Zn_4592_OK,296,8.199999809265138
1595,3fid_A_Zn_4594_OK,296,8.199999809265138
1596,3fid_B_Zn_4682_OK,296,8.199999809265138
1597,3fid_B_Zn_4683_OK,296,8.199999809265138
1598,3fid_B_Zn_4684_OK,296,8.199999809265138
1599,3fid_B_Zn_4685_OK,296,8.199999809265138
1600,3fju_A_Zn_2970_OK,307,9.899999618530273
1601,3fju_A_Zn_2971_OK,307,9.899999618530273
1602,3fju_A_Zn_2972_OK,307,9.899999618530273
1603,3fju_A_Zn_2976_OK,307,9.899999618530273
1604,3fju_B_Zn_3023_OK,65,1.2000000476837158
1605,3fkg_A_Zn_2467_OK,319,7.699999809265138
1606,3fkg_A_Zn_2470_OK,319,7.699999809265138
1607,3fkg_A_Zn_2471_OK,319,7.699999809265138
1608,3fkg_A_Zn_2472_OK,319,7.699999809265138
1609,3fm1_A_Zn_2480_OK,319,7.800000190734862
1610,3fm4_A_Zn_2419_OK,319,7.9000000953674325
1611,3fm6_A_Zn_4771_OK,319,7.800000190734862
1612,3fm6_A_Zn_4772_OK,319,7.800000190734862
1613,3fm6_A_Zn_4774_OK,319,7.800000190734862
1614,3fmu_A_Zn_4867_OK,319,7.800000190734862
1615,3fmu_A_Zn_4871_OK,319,7.800000190734862
1616,3fmu_A_Zn_4872_OK,319,7.800000190734862
1617,3fmu_A_Zn_4873_OK,319,7.800000190734862
1618,3fns_A_Zn_5184_OK,325,10.899999618530273
1619,3fns_A_Zn_5185_OK,325,10.899999618530273
1620,3fns_A_Zn_5186_OK,325,11.0
1621,3fp5_A_Zn_874_OK,106,8.5
1622,3fsr_A_Zn_10698_OK,352,11.0
1623,3fym_A_Zn_702_OK,82,9.699999809265137
1624,3g04_A_Zn_5055_OK,212,12.699999809265135
1625,3g04_C_Zn_5126_OK,228,10.800000190734863
1626,3g04_C_Zn_5127_OK,228,10.800000190734863
1627,3g04_C_Zn_5128_OK,228,10.699999809265137
1628,3g4h_A_Zn_4610_OK,297,11.5
1629,3g7l_A_Zn_1064_OK,55,11.899999618530273
1630,3g7l_A_Zn_1065_OK,55,12.0
1631,3g7l_A_Zn_1066_OK,55,11.899999618530273
1632,3gdf_A_Zn_7997_OK,267,10.899999618530273
1633,3gdf_B_Zn_7999_OK,267,10.899999618530273
1634,3gdf_C_Zn_7999_OK,267,10.800000190734863
1635,3giu_A_Zn_3585_OK,212,8.100000381469728
1636,3gj9_B_Zn_1755_OK,106,11.0
1637,3gl6_A_Zn_469_OK,52,11.100000381469727
1638,3go9_A_Zn_3730_OK,458,11.699999809265135
1639,3gps_A_Zn_3865_OK,115,7.4000000953674325
1640,3gps_B_Zn_3883_OK,115,7.4000000953674325
1641,3gps_C_Zn_3917_OK,116,7.300000190734862
1642,3gs2_A_Zn_2232_OK,109,6.300000190734862
1643,3gsh_A_Zn_1412_OK,91,8.5
1644,3gsh_A_Zn_1414_OK,91,8.399999618530272
1645,3gug_A_Zn_2621_OK,318,10.100000381469727
1646,3gyy_A_Zn_9826_OK,304,10.199999809265137
1647,3gyy_A_Zn_9827_OK,304,10.199999809265137
1648,3gyy_A_Zn_9829_OK,304,10.199999809265137
1649,3gyy_A_Zn_9830_OK,304,10.199999809265137
1650,3gyy_A_Zn_9831_OK,304,10.199999809265137
1651,3gyy_A_Zn_9834_OK,304,10.199999809265137
1652,3gyy_A_Zn_9857_OK,304,10.199999809265137
1653,3gyy_A_Zn_9859_OK,304,10.199999809265137
1654,3gyy_B_Zn_9832_OK,307,10.199999809265137
1655,3gyy_B_Zn_9834_OK,307,10.199999809265137
1656,3gyy_B_Zn_9835_OK,307,10.199999809265137
1657,3gyy_B_Zn_9836_OK,307,10.199999809265137
1658,3gyy_B_Zn_9837_OK,307,10.199999809265137
1659,3gyy_B_Zn_9839_OK,307,10.199999809265137
1660,3gyy_B_Zn_9840_OK,307,10.199999809265137
1661,3gyy_B_Zn_9841_OK,307,10.199999809265137
1662,3gyy_B_Zn_9842_OK,307,10.199999809265137
1663,3gyy_B_Zn_9843_OK,307,10.199999809265137
1664,3gyy_B_Zn_9844_OK,307,10.199999809265137
1665,3gyy_B_Zn_9845_OK,307,10.199999809265137
1666,3gyy_B_Zn_9851_OK,307,10.199999809265137
1667,3gyy_B_Zn_9852_OK,307,10.199999809265137
1668,3gyy_C_Zn_9836_OK,309,10.0
1669,3gyy_C_Zn_9843_OK,309,10.0
1670,3gyy_C_Zn_9845_OK,309,10.0
1671,3gyy_C_Zn_9847_OK,309,10.0
1672,3gyy_C_Zn_9851_OK,309,10.0
1673,3gyy_C_Zn_9852_OK,309,10.0
1674,3gyy_D_Zn_9856_OK,311,10.0
1675,3gyy_D_Zn_9857_OK,311,10.0
1676,3gyy_D_Zn_9858_OK,311,10.0
1677,3gyy_D_Zn_9859_OK,311,10.0
1678,3gze_B_Zn_6465_OK,186,9.199999809265137
1679,3gze_D_Zn_6465_OK,182,9.5
1680,3gzu_G_Zn_54008_OK,397,2.5
1681,3gzu_M_Zn_54010_OK,397,2.5
1682,3gzu_N_Zn_54010_OK,397,2.5
1683,3h03_D_Zn_8128_OK,257,12.399999618530273
1684,3h03_G_Zn_8128_OK,257,12.399999618530273
1685,3h1k_C_Zn_32080_OK,380,7.9000000953674325
1686,3h1k_D_Zn_32080_OK,241,6.4000000953674325
1687,3h50_A_Zn_868_OK,114,9.899999618530273
1688,3h50_A_Zn_869_OK,114,9.899999618530273
1689,3h50_A_Zn_870_OK,114,9.899999618530273
1690,3h5f_A_Zn_746_OK,28,1.0
1691,3h5f_A_Zn_747_OK,28,1.0
1692,3h5g_B_Zn_731_OK,28,1.0
1693,3h6t_A_Zn_6181_OK,262,12.5
1694,3h6t_B_Zn_6181_OK,264,12.399999618530273
1695,3h6t_B_Zn_6240_OK,264,12.399999618530273
1696,3h6t_B_Zn_6241_OK,264,12.399999618530273
1697,3h7s_B_Zn_1229_OK,75,12.300000190734865
1698,3h7t_A_Zn_3543_OK,235,11.699999809265135
1699,3h7t_A_Zn_3544_OK,235,11.699999809265135
1700,3h7t_A_Zn_3546_OK,235,11.699999809265135
1701,3h7t_B_Zn_3543_OK,233,11.699999809265135
1702,3h7t_B_Zn_3551_OK,233,11.699999809265135
1703,3hbu_P_Zn_3560_OK,462,9.399999618530273
1704,3hff_A_Zn_822_OK,115,8.600000381469728
1705,3hff_A_Zn_823_OK,115,8.600000381469728
1706,3hff_A_Zn_825_OK,115,8.5
1707,3hm3_A_Zn_2543_OK,76,12.399999618530273
1708,3hmf_A_Zn_942_OK,116,10.199999809265137
1709,3hmf_A_Zn_943_OK,116,10.100000381469727
1710,3ho5_A_Zn_8258_OK,446,10.100000381469727
1711,3hpi_A_Zn_5775_OK,369,11.600000381469727
1712,3hpi_A_Zn_5777_OK,369,11.600000381469727
1713,3hpi_A_Zn_5778_OK,369,11.600000381469727
1714,3hpi_B_Zn_5775_OK,369,11.600000381469727
1715,3hpi_B_Zn_5777_OK,369,11.600000381469727
1716,3hpi_B_Zn_5778_OK,369,11.600000381469727
1717,3hq2_A_Zn_8167_OK,496,9.800000190734863
1718,3hq2_A_Zn_8170_OK,496,9.800000190734863
1719,3hq2_B_Zn_8182_OK,497,9.800000190734863
1720,3hqh_A_Zn_1133_OK,134,11.399999618530273
1721,3hqh_A_Zn_1134_OK,134,11.399999618530273
1722,3hsv_B_Zn_2332_OK,132,11.600000381469727
1723,3htr_B_Zn_1496_OK,90,9.100000381469727
1724,3hyp_A_Zn_1910_OK,117,12.199999809265135
1725,3hyp_A_Zn_1911_OK,117,12.100000381469727
1726,3hyp_B_Zn_1910_OK,119,12.100000381469727
1727,3hyp_B_Zn_1911_OK,119,12.100000381469727
1728,3hzv_B_Zn_3427_OK,220,11.5
1729,3i31_A_Zn_583_OK,76,6.9000000953674325
1730,3i9f_B_Zn_2724_OK,169,8.899999618530273
1731,3i9f_B_Zn_2725_OK,169,8.899999618530273
1732,3i9f_B_Zn_2726_OK,169,8.899999618530273
1733,3iab_B_Zn_3038_OK,107,6.699999809265138
1734,3iab_B_Zn_3039_OK,107,6.699999809265138
1735,3iab_B_Zn_3040_OK,107,6.699999809265138
1736,3idv_A_Zn_1859_OK,235,11.899999618530273
1737,3idv_A_Zn_1860_OK,235,11.899999618530273
1738,3ie4_A_Zn_1615_OK,101,6.800000190734862
1739,3ie4_A_Zn_1618_OK,101,6.800000190734862
1740,3ie4_B_Zn_1618_OK,101,6.800000190734862
1741,3ie4_B_Zn_1620_OK,101,6.800000190734862
1742,3iet_A_Zn_6661_OK,215,12.600000381469727
1743,3iet_B_Zn_6659_OK,210,11.699999809265135
1744,3iet_D_Zn_6661_OK,211,11.600000381469727
1745,3if1_A_Zn_6523_OK,215,12.5
1746,3if1_C_Zn_6543_OK,215,12.5
1747,3ifj_A_Zn_2177_OK,138,12.100000381469727
1748,3ifj_A_Zn_2178_OK,138,12.100000381469727
1749,3ifj_B_Zn_2177_OK,138,12.100000381469727
1750,3ifj_B_Zn_2178_OK,138,12.100000381469727
1751,3ijx_B_Zn_5981_OK,259,12.399999618530273
1752,3ijx_H_Zn_5980_OK,259,12.399999618530273
1753,3ijx_H_Zn_5981_OK,259,12.399999618530273
1754,3im4_A_Zn_1027_OK,50,7.800000190734862
1755,3im4_A_Zn_1029_OK,50,7.800000190734862
1756,3im4_B_Zn_1030_OK,49,8.100000381469728
1757,3im4_B_Zn_1031_OK,49,8.100000381469728
1758,3io8_C_Zn_2692_OK,146,8.399999618530272
1759,3io8_C_Zn_2693_OK,146,8.399999618530272
1760,3io9_A_Zn_1356_OK,142,8.5
1761,3iot_A_Zn_9183_OK,388,11.5
1762,3iot_B_Zn_9186_OK,399,11.300000190734865
1763,3iot_C_Zn_9184_OK,418,10.800000190734863
1764,3iow_A_Zn_9268_OK,414,11.100000381469727
1765,3ipj_A_Zn_1511_OK,95,6.800000190734862
1766,3ipj_B_Zn_1511_OK,95,6.800000190734862
1767,3ipj_B_Zn_1512_OK,95,6.800000190734862
1768,3iq6_E_Zn_6772_OK,106,9.399999618530273
1769,3iq6_G_Zn_6772_OK,106,9.399999618530273
1770,3iq6_H_Zn_6772_OK,106,9.399999618530273
1771,3iso_B_Zn_3609_OK,218,11.399999618530273
1772,3iu6_A_Zn_1232_OK,142,8.300000190734862
1773,3ivb_A_Zn_1208_OK,137,11.5
1774,3ivb_A_Zn_1210_OK,137,11.5
1775,3ivb_A_Zn_1211_OK,137,11.5
1776,3ivb_A_Zn_1212_OK,137,11.5
1777,3j80_b_Zn_77752_OK,81,5.5
1778,3j9s_A_Zn_3164_OK,397,2.5
1779,3jpy_A_Zn_2643_OK,358,11.199999809265137
1780,3jpy_A_Zn_2644_OK,358,11.199999809265137
1781,3jpy_A_Zn_2645_OK,358,11.199999809265137
1782,3jpy_A_Zn_2646_OK,358,11.199999809265137
1783,3k6d_A_Zn_762_OK,99,12.0
1784,3k6i_A_Zn_762_OK,99,11.800000190734865
1785,3k6i_A_Zn_763_OK,99,11.800000190734865
1786,3kb1_A_Zn_3794_OK,243,10.600000381469727
1787,3kb1_B_Zn_3794_OK,243,10.699999809265137
1788,3kfl_A_Zn_4326_OK,530,10.300000190734863
1789,3kj1_A_Zn_1430_OK,152,8.600000381469728
1790,3kj2_A_Zn_1412_OK,151,8.600000381469728
1791,3kj2_A_Zn_1413_OK,151,8.600000381469728
1792,3kj2_A_Zn_1414_OK,151,8.600000381469728
1793,3kjh_A_Zn_1961_OK,254,11.199999809265137
1794,3kui_A_Zn_710_OK,81,7.800000190734862
1795,3kve_A_Zn_15738_OK,484,10.800000190734863
1796,3kve_B_Zn_15602_OK,484,10.800000190734863
1797,3kve_C_Zn_15602_OK,484,10.800000190734863
1798,3kve_D_Zn_15738_OK,484,10.800000190734863
1799,3kwo_A_Zn_4878_OK,149,9.300000190734863
1800,3kwo_A_Zn_4879_OK,149,9.300000190734863
1801,3kwo_B_Zn_4912_OK,147,9.199999809265137
1802,3kya_A_Zn_3985_OK,471,10.300000190734863
1803,3kya_A_Zn_3986_OK,471,10.300000190734863
1804,3kya_A_Zn_3987_OK,471,10.300000190734863
1805,3kya_A_Zn_3989_OK,471,10.399999618530273
1806,3kya_A_Zn_3990_OK,471,10.300000190734863
1807,3kya_A_Zn_3991_OK,471,10.300000190734863
1808,3kya_A_Zn_3992_OK,471,10.300000190734863
1809,3kz0_A_Zn_2676_OK,143,8.5
1810,3kz0_A_Zn_2678_OK,143,8.5
1811,3kz0_A_Zn_2687_OK,143,8.5
1812,3kz0_B_Zn_2678_OK,145,8.600000381469728
1813,3kz0_B_Zn_2686_OK,145,8.600000381469728
1814,3kz0_B_Zn_2687_OK,145,8.600000381469728
1815,3kz0_C_Zn_2676_OK,23,2.299999952316284
1816,3l1e_A_Zn_894_OK,105,9.5
1817,3l1o_L_Zn_3354_OK,214,12.699999809265135
1818,3l22_A_Zn_3481_OK,429,9.899999618530273
1819,3l22_A_Zn_3482_OK,429,10.0
1820,3l22_A_Zn_3483_OK,429,10.0
1821,3l22_A_Zn_3484_OK,429,9.899999618530273
1822,3l22_A_Zn_3487_OK,429,9.899999618530273
1823,3l22_A_Zn_3488_OK,429,9.899999618530273
1824,3l22_A_Zn_3490_OK,429,9.899999618530273
1825,3l4k_A_Zn_6986_OK,720,8.0
1826,3l4k_A_Zn_6987_OK,720,8.0
1827,3l4k_A_Zn_6988_OK,720,8.0
1828,3l4k_A_Zn_6989_OK,720,8.0
1829,3l4k_A_Zn_6990_OK,720,8.0
1830,3l4k_A_Zn_6991_OK,720,8.0
1831,3l4k_A_Zn_6992_OK,720,8.0
1832,3l7r_A_Zn_5634_OK,736,8.300000190734862
1833,3l7r_A_Zn_5635_OK,736,8.300000190734862
1834,3l7r_A_Zn_5636_OK,736,8.300000190734862
1835,3l8y_A_Zn_1385_OK,166,11.899999618530273
1836,3lat_A_Zn_3420_OK,207,8.699999809265138
1837,3lat_A_Zn_3421_OK,207,8.699999809265138
1838,3lat_A_Zn_3422_OK,207,8.699999809265138
1839,3lat_A_Zn_3423_OK,207,8.699999809265138
1840,3lat_B_Zn_3437_OK,207,8.699999809265138
1841,3lat_B_Zn_3438_OK,207,8.699999809265138
1842,3lat_B_Zn_3439_OK,207,8.699999809265138
1843,3lcn_A_Zn_3833_OK,96,5.400000095367432
1844,3lcn_A_Zn_3834_OK,96,5.400000095367432
1845,3lcn_A_Zn_3835_OK,96,5.400000095367432
1846,3lcn_B_Zn_3833_OK,97,5.300000190734863
1847,3lcn_B_Zn_3834_OK,97,5.300000190734863
1848,3lcn_B_Zn_3835_OK,97,5.300000190734863
1849,3lec_A_Zn_1766_OK,225,8.699999809265138
1850,3lgb_B_Zn_3203_OK,193,6.199999809265138
1851,3lgb_B_Zn_3204_OK,193,6.300000190734862
1852,3li2_A_Zn_4686_OK,288,10.300000190734863
1853,3li2_A_Zn_4687_OK,288,10.399999618530273
1854,3li2_A_Zn_4688_OK,288,10.300000190734863
1855,3li2_A_Zn_4689_OK,288,10.399999618530273
1856,3lix_A_Zn_1777_OK,116,8.300000190734862
1857,3liz_A_Zn_5964_OK,329,10.600000381469727
1858,3liz_A_Zn_5965_OK,329,10.600000381469727
1859,3liz_A_Zn_5966_OK,329,10.600000381469727
1860,3ljm_A_Zn_833_OK,29,1.0
1861,3ljm_B_Zn_842_OK,29,1.0
1862,3ljm_B_Zn_844_OK,29,1.0
1863,3lkv_A_Zn_2187_OK,297,11.699999809265135
1864,3lkv_A_Zn_2188_OK,297,11.699999809265135
1865,3lkv_A_Zn_2189_OK,297,11.699999809265135
1866,3ls1_A_Zn_2073_OK,133,6.0999999046325675
1867,3ls1_A_Zn_2076_OK,133,6.0999999046325675
1868,3ls1_B_Zn_2073_OK,133,6.0999999046325675
1869,3ls1_B_Zn_2076_OK,133,6.0999999046325675
1870,3ls6_A_Zn_3085_OK,205,7.699999809265138
1871,3ls6_A_Zn_3086_OK,205,7.699999809265138
1872,3ls6_A_Zn_3088_OK,205,7.699999809265138
1873,3ls6_A_Zn_3110_OK,205,7.699999809265138
1874,3ls6_B_Zn_3086_OK,203,7.699999809265138
1875,3ls6_B_Zn_3107_OK,203,7.699999809265138
1876,3ls6_B_Zn_3109_OK,203,7.699999809265138
1877,3ls6_B_Zn_3110_OK,203,7.699999809265138
1878,3ls6_B_Zn_3112_OK,203,7.699999809265138
1879,3lsx_A_Zn_2073_OK,259,12.5
1880,3luo_A_Zn_1163_OK,145,8.899999618530273
1881,3luo_A_Zn_1164_OK,145,9.0
1882,3luo_A_Zn_1165_OK,145,8.899999618530273
1883,3luo_A_Zn_1166_OK,145,9.0
1884,3lve_A_Zn_893_OK,114,11.199999809265137
1885,3m15_A_Zn_2505_OK,106,9.5
1886,3m15_A_Zn_2549_OK,106,9.5
1887,3m15_B_Zn_2505_OK,106,9.5
1888,3m15_B_Zn_2549_OK,106,9.5
1889,3m15_C_Zn_2505_OK,106,9.5
1890,3m15_C_Zn_2549_OK,106,9.5
1891,3m1v_A_Zn_20379_OK,543,3.7000000476837163
1892,3m1v_D_Zn_20379_OK,543,3.7000000476837163
1893,3m3g_A_Zn_896_OK,120,6.4000000953674325
1894,3m4b_A_Zn_3371_OK,106,9.300000190734863
1895,3m4b_D_Zn_3520_OK,106,9.300000190734863
1896,3m4c_B_Zn_3435_OK,106,9.300000190734863
1897,3m4c_B_Zn_3436_OK,106,9.300000190734863
1898,3m4c_B_Zn_3437_OK,106,9.300000190734863
1899,3m4c_B_Zn_3438_OK,106,9.300000190734863
1900,3m4c_C_Zn_3533_OK,106,9.300000190734863
1901,3m4c_C_Zn_3534_OK,106,9.300000190734863
1902,3m4c_D_Zn_3435_OK,106,9.300000190734863
1903,3m4c_D_Zn_3533_OK,106,9.300000190734863
1904,3m4c_D_Zn_3534_OK,106,9.300000190734863
1905,3m4g_B_Zn_6576_OK,69,6.4000000953674325
1906,3m4g_B_Zn_6577_OK,69,6.4000000953674325
1907,3m4g_C_Zn_6576_OK,70,6.300000190734862
1908,3m4g_F_Zn_6582_OK,71,6.199999809265138
1909,3m4w_A_Zn_10117_OK,284,9.199999809265137
1910,3m4w_D_Zn_10117_OK,269,9.300000190734863
1911,3m4w_E_Zn_10121_OK,42,5.099999904632568
1912,3m52_A_Zn_1789_OK,117,11.0
1913,3m52_A_Zn_1790_OK,117,11.0
1914,3m52_B_Zn_1800_OK,117,11.100000381469727
1915,3m6r_A_Zn_5622_OK,180,7.0999999046325675
1916,3m6r_C_Zn_5686_OK,180,7.0999999046325675
1917,3m6r_D_Zn_5717_OK,180,7.0999999046325675
1918,3m7p_A_Zn_2437_OK,301,7.300000190734862
1919,3m7p_A_Zn_2438_OK,301,7.300000190734862
1920,3m7p_A_Zn_2439_OK,301,7.300000190734862
1921,3m7p_A_Zn_2440_OK,301,7.300000190734862
1922,3m7p_A_Zn_2441_OK,301,7.300000190734862
1923,3m7p_A_Zn_2442_OK,301,7.300000190734862
1924,3m7p_A_Zn_2443_OK,301,7.300000190734862
1925,3m97_X_Zn_911_OK,118,10.300000190734863
1926,3m97_X_Zn_912_OK,118,10.300000190734863
1927,3m97_X_Zn_913_OK,118,10.300000190734863
1928,3m97_X_Zn_914_OK,118,10.300000190734863
1929,3m9g_A_Zn_1574_OK,201,10.600000381469727
1930,3m9g_A_Zn_1575_OK,201,10.600000381469727
1931,3m9g_A_Zn_1576_OK,201,10.600000381469727
1932,3m9g_A_Zn_1577_OK,201,10.600000381469727
1933,3m9g_A_Zn_1578_OK,201,10.600000381469727
1934,3m9g_A_Zn_1580_OK,201,10.600000381469727
1935,3mbg_A_Zn_2874_OK,112,8.0
1936,3mbg_A_Zn_3019_OK,112,8.0
1937,3mbg_B_Zn_3018_OK,112,8.0
1938,3mbg_B_Zn_3019_OK,112,8.0
1939,3mbg_C_Zn_3024_OK,112,8.0
1940,3mbg_C_Zn_3033_OK,112,8.0
1941,3mbj_A_Zn_2313_OK,288,9.800000190734863
1942,3mbj_A_Zn_2314_OK,288,9.800000190734863
1943,3mcx_A_Zn_3761_OK,459,10.0
1944,3mcx_A_Zn_3762_OK,459,10.0
1945,3mcx_A_Zn_3763_OK,459,10.0
1946,3mcx_A_Zn_3764_OK,459,10.0
1947,3mcx_A_Zn_3765_OK,459,10.0
1948,3mcx_A_Zn_3766_OK,459,10.0
1949,3mhx_A_Zn_1283_OK,85,8.899999618530273
1950,3mhx_A_Zn_1284_OK,85,8.800000190734863
1951,3mhx_B_Zn_1283_OK,81,9.0
1952,3mhx_B_Zn_1284_OK,81,9.0
1953,3mit_A_Zn_2076_OK,138,9.899999618530273
1954,3miu_B_Zn_2165_OK,140,9.800000190734863
1955,3mk5_A_Zn_1450_OK,191,8.100000381469728
1956,3mk5_A_Zn_1451_OK,191,8.100000381469728
1957,3mpv_A_Zn_2949_OK,200,6.5
1958,3mpv_B_Zn_2953_OK,200,6.5
1959,3msu_B_Zn_6932_OK,426,7.5
1960,3mwm_A_Zn_1884_OK,127,9.600000381469727
1961,3n12_A_Zn_2563_OK,332,10.199999809265137
1962,3n3u_A_Zn_2295_OK,291,8.199999809265138
1963,3n3u_A_Zn_2296_OK,291,8.199999809265138
1964,3n55_A_Zn_970_OK,111,5.400000095367432
1965,3na9_H_Zn_3426_OK,225,11.199999809265137
1966,3na9_H_Zn_3427_OK,225,11.199999809265137
1967,3naa_H_Zn_3398_OK,225,11.300000190734865
1968,3naa_H_Zn_3399_OK,225,11.300000190734865
1969,3naa_L_Zn_3398_OK,214,12.699999809265135
1970,3nac_H_Zn_3421_OK,225,11.300000190734865
1971,3nac_H_Zn_3422_OK,225,11.300000190734865
1972,3nac_H_Zn_3423_OK,225,11.300000190734865
1973,3nac_H_Zn_3424_OK,225,11.300000190734865
1974,3npy_A_Zn_4644_OK,281,9.600000381469727
1975,3npy_A_Zn_4645_OK,281,9.600000381469727
1976,3npy_A_Zn_4646_OK,281,9.600000381469727
1977,3npy_A_Zn_4647_OK,281,9.600000381469727
1978,3npy_A_Zn_4648_OK,281,9.699999809265137
1979,3nq1_A_Zn_4658_OK,283,9.399999618530273
